CustomerID,DateOfLastPurchase,DateOfFirstPurchase,NumberOfOrders,TotalValueOfOrders,DaysActive,DateDiffFirstToPresentDay,DaysPerOrder,AverageOrderValue,RecencyRanking,FrequencyRanking,MonetaryRanking,RFM_ID,Customer_Type
12594,2011-11-02 12:20:00 UTC,2011-01-21 09:52:00 UTC,10,3338.22,286,315,31.5,333.822,2,1,1,211,Top customer
12596,2011-10-19 13:02:00 UTC,2011-04-11 13:22:00 UTC,2,618.27,191,235,117.5,309.135,2,2,2,222,Customer needing attention
12597,2011-11-20 13:33:00 UTC,2011-03-16 14:00:00 UTC,4,3811.22,249,261,65.25,952.805,1,1,1,111,Top customer
12598,2011-11-30 12:18:00 UTC,2011-02-28 11:58:00 UTC,8,3023.08,276,277,34.625,377.885,1,1,1,111,Top customer
12599,2011-11-10 13:34:00 UTC,2011-02-08 13:28:00 UTC,7,1032.58,276,297,42.428571428571431,147.51142857142855,1,1,2,112,Top customer
12600,2011-11-11 10:29:00 UTC,2010-12-03 12:57:00 UTC,10,2599.04,343,364,36.4,259.904,1,1,1,111,Top customer
12601,2011-06-03 10:17:00 UTC,2011-01-11 10:38:00 UTC,5,577.06,143,325,65,115.41199999999999,3,1,2,312,On the way out
12602,2011-10-12 11:22:00 UTC,2011-10-12 11:22:00 UTC,1,153.12,1,51,51,153.12,2,3,3,233,Customer needing attention
12603,2011-11-18 10:42:00 UTC,2011-11-18 10:42:00 UTC,1,739.2,1,14,14,739.2,1,3,2,132,Potentially loyal customer
12604,2011-09-21 14:08:00 UTC,2011-03-23 12:06:00 UTC,2,254.18,183,254,127,127.09,2,2,3,223,Customer needing attention
12607,2011-10-10 16:06:00 UTC,2011-10-10 16:06:00 UTC,1,1579.51,1,53,53,1579.51,2,3,1,231,Must not lose
12609,2011-09-22 16:34:00 UTC,2011-01-25 15:13:00 UTC,3,1126.85,241,311,103.66666666666667,375.61666666666662,2,2,1,221,Must not lose
12610,2011-11-17 09:34:00 UTC,2011-08-05 13:52:00 UTC,5,2099.54,104,119,23.8,419.908,1,1,1,111,Top customer
12611,2011-10-18 13:12:00 UTC,2011-10-18 13:12:00 UTC,1,1193.32,1,45,45,1193.32,2,3,1,231,Must not lose
12612,2011-09-26 15:35:00 UTC,2011-09-26 15:35:00 UTC,1,704.04,1,67,67,704.04,2,3,2,232,Customer needing attention
12613,2011-10-13 14:59:00 UTC,2011-03-22 15:42:00 UTC,5,3344.38,205,255,51,668.876,2,1,1,211,Top customer
12614,2011-03-07 10:22:00 UTC,2011-03-07 10:22:00 UTC,1,315.6,1,270,270,315.6,3,3,3,333,Lost
12615,2011-11-03 10:45:00 UTC,2011-06-24 13:35:00 UTC,3,1868.34,132,161,53.666666666666664,622.78,2,2,1,221,Must not lose
12616,2011-09-05 15:17:00 UTC,2011-02-15 14:17:00 UTC,2,713.3,203,290,145,356.65,2,2,2,222,Customer needing attention
12617,2011-11-10 14:39:00 UTC,2011-11-10 14:39:00 UTC,1,355.53,1,22,22,355.53,1,3,3,133,Recent or promising customer
12618,2011-11-18 11:10:00 UTC,2011-11-18 11:10:00 UTC,1,177.31,1,14,14,177.31,1,3,3,133,Recent or promising customer
12619,2011-11-23 14:52:00 UTC,2011-03-31 13:10:00 UTC,9,3641.24,238,246,27.333333333333332,404.58222222222219,1,1,1,111,Top customer
12620,2011-11-25 10:20:00 UTC,2011-05-19 12:10:00 UTC,3,1339.41,190,197,65.666666666666671,446.47,1,2,1,121,Potentially loyal customer
12621,2011-11-16 08:37:00 UTC,2010-12-09 10:16:00 UTC,19,12501.47,342,358,18.842105263157894,657.97210526315791,1,1,1,111,Top customer
12622,2011-04-21 16:39:00 UTC,2011-04-21 16:39:00 UTC,1,180.1,1,225,225,180.1,3,3,3,333,Lost
12623,2011-03-08 13:50:00 UTC,2011-03-08 13:50:00 UTC,1,305.1,1,269,269,305.1,3,3,3,333,Lost
12624,2011-08-25 15:04:00 UTC,2011-06-15 12:34:00 UTC,2,641.13,72,170,85,320.565,3,2,2,322,On the way out
12625,2011-05-12 09:54:00 UTC,2011-01-24 13:27:00 UTC,2,2683.82,108,312,156,1341.91,3,2,1,321,Must not lose
12626,2011-11-16 16:06:00 UTC,2011-01-17 11:01:00 UTC,9,6620.48,304,319,35.444444444444443,735.60888888888883,1,1,1,111,Top customer
12627,2011-11-29 12:07:00 UTC,2011-07-22 13:59:00 UTC,7,4478.53,130,133,19,639.79,1,1,1,111,Top customer
12628,2011-11-06 14:26:00 UTC,2011-10-06 09:28:00 UTC,2,571.21,32,57,28.5,285.605,2,2,2,222,Customer needing attention
12630,2011-11-30 10:48:00 UTC,2011-10-27 10:41:00 UTC,2,1270.88,35,36,18,635.44,1,2,1,121,Potentially loyal customer
12631,2011-10-13 13:53:00 UTC,2011-10-13 13:53:00 UTC,1,640.5,1,50,50,640.5,2,3,2,232,Customer needing attention
12633,2011-10-12 11:40:00 UTC,2011-02-25 08:44:00 UTC,4,2163.98,230,280,70,540.995,2,1,1,211,Top customer
12635,2011-09-11 11:04:00 UTC,2011-07-08 08:43:00 UTC,2,1689.18,66,147,73.5,844.59,2,2,1,221,Must not lose
12637,2011-10-03 13:46:00 UTC,2011-01-20 10:47:00 UTC,8,6021.9,257,316,39.5,752.7375,2,1,1,211,Top customer
12638,2011-11-06 13:11:00 UTC,2011-11-06 13:11:00 UTC,1,671.69,1,26,26,671.69,2,3,2,232,Customer needing attention
12639,2011-04-15 12:48:00 UTC,2011-04-15 12:48:00 UTC,1,486.1,1,231,231,486.1,3,3,2,332,Lost
12640,2011-11-16 11:52:00 UTC,2011-09-19 12:01:00 UTC,3,1174.58,58,74,24.666666666666668,391.52666666666664,1,2,1,121,Potentially loyal customer
12641,2011-08-16 13:26:00 UTC,2011-08-16 13:26:00 UTC,1,185.9,1,108,108,185.9,3,3,3,333,Lost
12642,2011-11-14 15:03:00 UTC,2011-08-24 09:23:00 UTC,3,1013.26,83,100,33.333333333333336,337.75333333333333,1,2,2,122,Potentially loyal customer
12643,2011-08-03 12:56:00 UTC,2011-01-11 11:48:00 UTC,6,3344.64,205,325,54.166666666666664,557.43999999999994,3,1,1,311,Must not lose
12644,2011-08-02 10:33:00 UTC,2011-08-02 10:33:00 UTC,1,477.91,1,122,122,477.91,3,3,2,332,Lost
12645,2011-11-06 12:38:00 UTC,2011-01-27 13:08:00 UTC,4,1775.18,283,309,77.25,443.795,2,1,1,211,Top customer
12646,2011-10-21 12:52:00 UTC,2011-10-21 12:52:00 UTC,1,731.69,1,42,42,731.69,2,3,2,232,Customer needing attention
12647,2011-11-17 12:56:00 UTC,2010-12-05 14:02:00 UTC,12,3722.82,347,362,30.166666666666668,310.235,1,1,1,111,Top customer
12648,2011-07-08 11:55:00 UTC,2011-07-08 11:55:00 UTC,1,318.05,1,147,147,318.05,3,3,3,333,Lost
12649,2011-08-24 14:41:00 UTC,2011-05-11 14:37:00 UTC,3,623.51,106,205,68.333333333333329,207.83666666666667,3,2,2,322,On the way out
12651,2011-01-09 12:46:00 UTC,2011-01-09 12:46:00 UTC,1,114,1,327,327,114,3,3,3,333,Lost
12652,2011-01-12 15:00:00 UTC,2011-01-12 15:00:00 UTC,1,919.98,1,324,324,919.98,3,3,2,332,Lost
12653,2011-07-14 10:41:00 UTC,2011-02-16 10:53:00 UTC,2,2209.85,148,289,144.5,1104.925,3,2,1,321,Must not lose
12654,2011-11-29 10:10:00 UTC,2011-02-17 13:16:00 UTC,5,601.98,285,288,57.6,120.396,1,1,2,112,Top customer
12656,2011-11-22 13:42:00 UTC,2011-04-20 09:20:00 UTC,5,4051.17,217,226,45.2,810.234,1,1,1,111,Top customer
12657,2011-11-28 15:47:00 UTC,2011-09-22 11:40:00 UTC,4,1643.18,68,71,17.75,410.795,1,1,1,111,Top customer
12658,2011-11-21 10:22:00 UTC,2011-11-21 10:22:00 UTC,1,686.05,1,11,11,686.05,1,3,2,132,Potentially loyal customer
12659,2011-11-10 11:53:00 UTC,2011-11-10 11:53:00 UTC,1,91.68,1,22,22,91.68,1,3,3,133,Recent or promising customer
12660,2011-11-28 13:26:00 UTC,2011-11-28 13:26:00 UTC,1,245.1,1,4,4,245.1,1,3,3,133,Recent or promising customer
12662,2011-11-16 17:26:00 UTC,2010-12-01 13:04:00 UTC,10,3624.83,351,366,36.6,362.483,1,1,1,111,Top customer
12664,2011-12-01 17:07:00 UTC,2011-01-21 11:42:00 UTC,9,4881.88,315,315,35,542.43111111111114,1,1,1,111,Top customer
12665,2011-01-19 08:34:00 UTC,2011-01-19 08:34:00 UTC,1,63,1,317,317,63,3,3,3,333,Lost
12667,2011-10-12 17:00:00 UTC,2011-10-12 17:00:00 UTC,1,620.13,1,51,51,620.13,2,3,2,232,Customer needing attention
12668,2011-11-28 10:56:00 UTC,2010-12-19 12:46:00 UTC,4,3807.15,344,348,87,951.7875,1,1,1,111,Top customer
12669,2011-07-12 09:54:00 UTC,2011-03-28 10:15:00 UTC,3,2744.03,106,249,83,914.67666666666673,3,2,1,321,Must not lose
12670,2011-11-29 15:23:00 UTC,2011-04-21 10:16:00 UTC,5,2996.05,223,225,45,599.21,1,1,1,111,Top customer
12672,2011-01-14 09:20:00 UTC,2011-01-14 09:20:00 UTC,1,225.9,1,322,322,225.9,3,3,3,333,Lost
12673,2011-01-17 11:46:00 UTC,2011-01-17 11:46:00 UTC,1,220.9,1,319,319,220.9,3,3,3,333,Lost
12674,2011-11-01 12:12:00 UTC,2011-05-16 09:10:00 UTC,4,1970.6,170,200,50,492.65,2,1,1,211,Top customer
12676,2011-11-15 12:25:00 UTC,2011-02-01 15:41:00 UTC,6,1331.39,287,304,50.666666666666664,221.89833333333334,1,1,1,111,Top customer
12678,2011-10-28 13:04:00 UTC,2010-12-21 11:00:00 UTC,12,17628.46,312,346,28.833333333333332,1469.0383333333332,2,1,1,211,Top customer
12679,2011-10-12 12:30:00 UTC,2011-03-01 12:26:00 UTC,4,1113.02,226,276,69,278.255,2,1,2,212,Must not lose
12680,2011-09-27 12:53:00 UTC,2011-08-18 15:44:00 UTC,3,613.36,40,106,35.333333333333336,204.45333333333335,2,2,2,222,Customer needing attention
12681,2011-11-25 11:33:00 UTC,2010-12-07 10:08:00 UTC,22,13787.54,354,360,16.363636363636363,626.70636363636368,1,1,1,111,Top customer
12682,2011-11-30 14:16:00 UTC,2010-12-03 13:59:00 UTC,30,11651.59,363,364,12.133333333333333,388.38633333333331,1,1,1,111,Top customer
12683,2011-10-20 14:30:00 UTC,2010-12-09 10:37:00 UTC,13,7679.09,316,358,27.53846153846154,590.69923076923078,2,1,1,211,Top customer
12684,2011-11-15 10:50:00 UTC,2011-05-10 12:55:00 UTC,6,2104.23,189,206,34.333333333333336,350.705,1,1,1,111,Top customer
12685,2011-11-11 13:46:00 UTC,2011-09-07 10:28:00 UTC,6,2863.08,66,86,14.333333333333334,477.18,1,1,1,111,Top customer
12686,2010-12-03 09:51:00 UTC,2010-12-03 09:51:00 UTC,1,89.14,1,364,364,89.14,3,3,3,333,Lost
12688,2011-08-18 08:49:00 UTC,2011-08-18 08:49:00 UTC,1,4873.81,1,106,106,4873.81,3,3,1,331,Lost
12689,2011-11-14 08:31:00 UTC,2011-08-04 10:04:00 UTC,2,1247.61,102,120,60,623.805,1,2,1,121,Potentially loyal customer
12690,2011-05-18 09:09:00 UTC,2011-05-18 09:09:00 UTC,1,389.01,1,198,198,389.01,3,3,2,332,Lost
12691,2011-11-11 16:49:00 UTC,2010-12-17 14:46:00 UTC,6,1035.8,330,350,58.333333333333336,172.63333333333333,1,1,2,112,Top customer
12693,2011-08-04 17:51:00 UTC,2011-01-24 12:58:00 UTC,4,855.91,193,312,78,213.9775,3,1,2,312,On the way out
12694,2011-09-30 13:06:00 UTC,2011-06-09 17:48:00 UTC,2,869.67,113,176,88,434.835,2,2,2,222,Customer needing attention
12695,2011-10-04 15:02:00 UTC,2011-05-13 13:15:00 UTC,3,497,145,203,67.666666666666671,165.66666666666666,2,2,2,222,Customer needing attention
12697,2011-11-11 08:47:00 UTC,2011-06-23 15:44:00 UTC,3,957.59,141,162,54,319.19666666666666,1,2,2,122,Potentially loyal customer
12700,2011-10-05 09:57:00 UTC,2011-05-08 16:10:00 UTC,3,3625.24,150,208,69.333333333333329,1208.4133333333332,2,2,1,221,Must not lose
12701,2011-09-21 10:47:00 UTC,2011-04-11 13:02:00 UTC,2,797.71,163,235,117.5,398.855,2,2,2,222,Customer needing attention
12702,2011-11-20 10:36:00 UTC,2011-11-20 10:36:00 UTC,1,219,1,12,12,219,1,3,3,133,Recent or promising customer
12703,2011-09-29 17:52:00 UTC,2011-09-29 17:52:00 UTC,1,283.55,1,64,64,283.55,2,3,3,233,Customer needing attention
12704,2011-11-17 14:51:00 UTC,2011-06-23 10:20:00 UTC,7,2142.08,148,162,23.142857142857142,306.01142857142855,1,1,1,111,Top customer
12705,2011-11-24 13:17:00 UTC,2010-12-17 15:58:00 UTC,9,6868.29,342,350,38.888888888888886,763.14333333333332,1,1,1,111,Top customer
12707,2011-02-21 08:38:00 UTC,2011-02-21 08:38:00 UTC,1,603.42,1,284,284,603.42,3,3,2,332,Lost
12708,2011-11-10 09:52:00 UTC,2010-12-06 10:43:00 UTC,10,2712.91,339,361,36.1,271.291,1,1,1,111,Top customer
12709,2011-11-24 15:38:00 UTC,2010-12-08 09:49:00 UTC,15,9736.52,352,359,23.933333333333334,649.1013333333334,1,1,1,111,Top customer
12710,2011-09-04 12:00:00 UTC,2011-05-22 14:05:00 UTC,3,1149.02,105,194,64.666666666666671,383.00666666666666,2,2,1,221,Must not lose
12712,2011-11-11 08:19:00 UTC,2010-12-03 14:30:00 UTC,13,4396.13,343,364,28,338.16384615384618,1,1,1,111,Top customer
12714,2011-11-30 15:43:00 UTC,2011-02-18 10:53:00 UTC,5,4708.86,286,287,57.4,941.77199999999993,1,1,1,111,Top customer
12715,2011-08-25 15:22:00 UTC,2011-08-25 15:22:00 UTC,1,353.86,1,99,99,353.86,3,3,3,333,Lost
12716,2011-07-29 13:28:00 UTC,2011-07-29 13:28:00 UTC,1,677.9,1,126,126,677.9,3,3,2,332,Lost
12717,2011-07-11 14:47:00 UTC,2011-04-08 10:32:00 UTC,2,1030.98,95,238,119,515.49,3,2,2,322,On the way out
12718,2011-09-29 16:38:00 UTC,2011-09-29 16:38:00 UTC,1,238.25,1,64,64,238.25,2,3,3,233,Customer needing attention
12719,2011-10-05 14:50:00 UTC,2011-10-05 14:50:00 UTC,1,283.6,1,58,58,283.6,2,3,3,233,Customer needing attention
12720,2011-11-24 15:03:00 UTC,2010-12-05 15:21:00 UTC,24,5399.26,354,362,15.083333333333334,224.96916666666667,1,1,1,111,Top customer
12721,2011-11-08 12:13:00 UTC,2010-12-20 11:38:00 UTC,6,2656.13,324,347,57.833333333333336,442.68833333333333,1,1,1,111,Top customer
12722,2011-09-15 14:50:00 UTC,2011-07-12 11:55:00 UTC,4,997.63,66,143,35.75,249.4075,2,1,2,212,Must not lose
12723,2011-11-23 14:01:00 UTC,2011-10-05 15:52:00 UTC,4,647.79,49,58,14.5,161.9475,1,1,2,112,Top customer
12724,2011-09-19 12:36:00 UTC,2011-01-11 15:00:00 UTC,3,823.17,251,325,108.33333333333333,274.39,2,2,2,222,Customer needing attention
12725,2010-12-03 15:45:00 UTC,2010-12-03 15:45:00 UTC,1,427.8,1,364,364,427.8,3,3,2,332,Lost
12726,2011-11-11 13:35:00 UTC,2010-12-17 12:56:00 UTC,7,2609.1,330,350,50,372.7285714285714,1,1,1,111,Top customer
12727,2011-11-29 11:46:00 UTC,2011-01-23 15:17:00 UTC,7,3980.7,310,313,44.714285714285715,568.67142857142858,1,1,1,111,Top customer
12728,2011-09-29 15:31:00 UTC,2011-01-11 13:31:00 UTC,4,836.33,262,325,81.25,209.0825,2,1,2,212,Must not lose
12729,2011-08-18 11:40:00 UTC,2011-08-18 11:40:00 UTC,1,453.01,1,106,106,453.01,3,3,2,332,Lost
12731,2011-11-16 11:59:00 UTC,2010-12-10 10:56:00 UTC,12,18895.91,342,357,29.75,1574.6591666666666,1,1,1,111,Top customer
12732,2011-06-13 11:33:00 UTC,2011-06-13 11:33:00 UTC,1,236.26,1,172,172,236.26,3,3,3,333,Lost
12733,2011-04-19 16:19:00 UTC,2011-04-19 16:19:00 UTC,1,383.95,1,227,227,383.95,3,3,2,332,Lost
12734,2010-12-22 12:47:00 UTC,2010-12-22 12:47:00 UTC,1,110.4,1,345,345,110.4,3,3,3,333,Lost
12735,2011-01-28 13:37:00 UTC,2011-01-06 14:26:00 UTC,2,779.57,22,330,165,389.785,3,2,2,322,On the way out
12736,2011-01-11 07:57:00 UTC,2011-01-11 07:57:00 UTC,1,234,1,325,325,234,3,3,3,333,Lost
12738,2010-12-02 18:27:00 UTC,2010-12-02 18:27:00 UTC,1,155.35,1,365,365,155.35,3,3,3,333,Lost
12739,2011-09-22 13:00:00 UTC,2011-09-01 17:45:00 UTC,2,1013.04,21,92,46,506.52,2,2,2,222,Customer needing attention
12740,2011-10-07 10:44:00 UTC,2011-10-07 10:44:00 UTC,1,427.6,1,56,56,427.6,2,3,2,232,Customer needing attention
12743,2011-07-28 16:21:00 UTC,2011-07-28 16:06:00 UTC,2,546.43,1,127,63.5,273.215,3,2,2,322,On the way out
12744,2011-10-19 11:18:00 UTC,2011-01-25 13:26:00 UTC,7,21279.29,267,311,44.428571428571431,3039.8985714285714,2,1,1,211,Top customer
12747,2011-11-17 17:13:00 UTC,2010-12-05 15:38:00 UTC,10,3757.51,348,362,36.2,375.75100000000003,1,1,1,111,Top customer
12748,2011-12-01 12:53:00 UTC,2010-12-01 12:48:00 UTC,201,32788.49,366,366,1.8208955223880596,163.126815920398,1,1,1,111,Top customer
12749,2011-11-17 12:05:00 UTC,2011-05-10 15:25:00 UTC,4,3327.82,191,206,51.5,831.955,1,1,1,111,Top customer
12750,2011-08-03 09:13:00 UTC,2011-08-03 09:13:00 UTC,1,275.88,1,121,121,275.88,3,3,3,333,Lost
12752,2011-09-19 13:32:00 UTC,2011-09-19 13:32:00 UTC,1,4366.78,1,74,74,4366.78,2,3,1,231,Must not lose
12753,2011-11-17 10:52:00 UTC,2010-12-12 11:44:00 UTC,6,21429.39,340,355,59.166666666666664,3571.565,1,1,1,111,Top customer
12754,2011-04-18 09:00:00 UTC,2011-02-04 10:31:00 UTC,3,3010.74,73,301,100.33333333333333,1003.5799999999999,3,2,1,321,Must not lose
12755,2011-03-04 12:42:00 UTC,2010-12-09 10:44:00 UTC,2,3811.95,86,358,179,1905.975,3,2,1,321,Must not lose
12756,2011-09-14 09:31:00 UTC,2011-09-14 09:31:00 UTC,1,112.08,1,79,79,112.08,2,3,3,233,Customer needing attention
12757,2011-11-24 12:30:00 UTC,2011-05-12 19:01:00 UTC,13,7857.1,196,204,15.692307692307692,604.39230769230767,1,1,1,111,Top customer
12758,2011-08-15 10:22:00 UTC,2011-03-08 12:05:00 UTC,2,2791.59,160,269,134.5,1395.795,3,2,1,321,Must not lose
12759,2011-10-18 14:49:00 UTC,2011-03-09 08:09:00 UTC,3,1531.44,224,268,89.333333333333329,510.48,2,2,1,221,Must not lose
12762,2011-11-14 14:23:00 UTC,2011-11-14 14:23:00 UTC,1,461.59,1,18,18,461.59,1,3,2,132,Potentially loyal customer
12763,2011-07-24 14:12:00 UTC,2010-12-05 15:46:00 UTC,2,494.08,231,362,181,247.04,3,2,2,322,On the way out
12764,2011-01-27 10:19:00 UTC,2011-01-27 10:19:00 UTC,1,1693.88,1,309,309,1693.88,3,3,1,331,Lost
12766,2011-10-13 11:50:00 UTC,2010-12-08 13:53:00 UTC,6,6271.2,309,359,59.833333333333336,1045.2,2,1,1,211,Top customer
12769,2011-04-15 10:25:00 UTC,2011-04-15 10:25:00 UTC,1,1143.6,1,231,231,1143.6,3,3,1,331,Lost
12770,2011-05-13 09:33:00 UTC,2011-05-13 09:33:00 UTC,1,1351.45,1,203,203,1351.45,3,3,1,331,Lost
12772,2011-10-11 09:19:00 UTC,2011-10-11 09:19:00 UTC,1,892.47,1,52,52,892.47,2,3,2,232,Customer needing attention
12775,2011-11-22 16:33:00 UTC,2011-02-01 13:45:00 UTC,5,1386.04,295,304,60.8,277.20799999999997,1,1,1,111,Top customer
12778,2011-11-20 11:30:00 UTC,2011-01-31 14:35:00 UTC,6,822.23,293,305,50.833333333333336,137.03833333333333,1,1,2,112,Top customer
12779,2011-11-02 11:43:00 UTC,2010-12-03 13:40:00 UTC,8,3981.36,334,364,45.5,497.67,2,1,1,211,Top customer
12781,2011-10-07 10:37:00 UTC,2011-02-28 08:43:00 UTC,2,826.74,222,277,138.5,413.37,2,2,2,222,Customer needing attention
12782,2011-07-13 10:30:00 UTC,2010-12-17 11:30:00 UTC,4,2078.67,208,350,87.5,519.6675,3,1,1,311,Must not lose
12783,2011-11-07 11:57:00 UTC,2011-09-25 15:35:00 UTC,5,1825.33,43,68,13.6,365.066,2,1,1,211,Top customer
12784,2011-11-30 15:38:00 UTC,2011-11-24 12:53:00 UTC,2,574.42,7,8,4,287.21,1,2,2,122,Potentially loyal customer
12785,2010-12-10 13:48:00 UTC,2010-12-10 13:48:00 UTC,1,311.95,1,357,357,311.95,3,3,3,333,Lost
12787,2011-11-30 08:44:00 UTC,2011-05-31 09:36:00 UTC,3,463.66,183,185,61.666666666666664,154.55333333333334,1,2,2,122,Potentially loyal customer
12789,2011-10-05 13:34:00 UTC,2011-10-05 13:34:00 UTC,1,91.85,1,58,58,91.85,2,3,3,233,Customer needing attention
12790,2011-05-31 14:14:00 UTC,2011-05-31 14:14:00 UTC,1,324.92,1,185,185,324.92,3,3,3,333,Lost
12791,2010-12-01 11:27:00 UTC,2010-12-01 11:27:00 UTC,1,192.6,1,366,366,192.6,3,3,3,333,Lost
12792,2011-03-28 11:36:00 UTC,2011-03-28 11:36:00 UTC,1,400.54,1,249,249,400.54,3,3,2,332,Lost
12793,2011-01-09 12:12:00 UTC,2010-12-03 15:14:00 UTC,2,545.48,37,364,182,272.74,3,2,2,322,On the way out
12794,2011-10-17 14:54:00 UTC,2011-09-02 12:01:00 UTC,2,860.41,46,91,45.5,430.205,2,2,2,222,Customer needing attention
12795,2011-11-21 10:27:00 UTC,2011-11-21 10:27:00 UTC,1,430.48,1,11,11,430.48,1,3,2,132,Potentially loyal customer
12797,2010-12-09 10:55:00 UTC,2010-12-09 10:55:00 UTC,1,254.03,1,358,358,254.03,3,3,3,333,Lost
12798,2011-11-29 15:52:00 UTC,2011-06-22 10:11:00 UTC,3,6977.04,161,163,54.333333333333336,2325.68,1,2,1,121,Potentially loyal customer
12802,2011-06-06 09:36:00 UTC,2011-06-06 09:36:00 UTC,1,427.58,1,179,179,427.58,3,3,2,332,Lost
12808,2011-11-03 10:05:00 UTC,2010-12-06 10:27:00 UTC,3,483.65,332,361,120.33333333333333,161.21666666666667,2,2,2,222,Customer needing attention
12809,2011-06-15 10:51:00 UTC,2011-06-15 10:51:00 UTC,1,489.31,1,170,170,489.31,3,3,2,332,Lost
12811,2011-03-24 09:42:00 UTC,2011-02-28 15:39:00 UTC,3,514.85,24,277,92.333333333333329,171.61666666666667,3,2,2,322,On the way out
12812,2011-10-26 09:54:00 UTC,2011-10-26 09:54:00 UTC,1,229.64,1,37,37,229.64,2,3,3,233,Customer needing attention
12814,2011-08-30 12:11:00 UTC,2011-08-30 12:11:00 UTC,1,125.92,1,94,94,125.92,2,3,3,233,Customer needing attention
12815,2011-07-15 10:21:00 UTC,2011-05-25 13:34:00 UTC,2,1063.46,51,191,95.5,531.73,3,2,2,322,On the way out
12816,2011-09-05 12:41:00 UTC,2011-06-16 13:24:00 UTC,2,572.2,81,169,84.5,286.1,2,2,2,222,Customer needing attention
12817,2011-03-03 16:28:00 UTC,2011-03-03 16:28:00 UTC,1,166.04,1,274,274,166.04,3,3,3,333,Lost
12818,2011-03-23 12:06:00 UTC,2011-03-23 12:06:00 UTC,1,1542.08,1,254,254,1542.08,3,3,1,331,Lost
12820,2011-10-26 13:27:00 UTC,2011-01-17 12:34:00 UTC,3,731.99,283,319,106.33333333333333,243.99666666666667,2,2,2,222,Customer needing attention
12821,2011-05-09 15:51:00 UTC,2011-05-09 15:51:00 UTC,1,92.72,1,207,207,92.72,3,3,3,333,Lost
12822,2011-09-30 10:04:00 UTC,2011-09-13 13:46:00 UTC,2,948.88,17,80,40,474.44,2,2,2,222,Customer needing attention
12823,2011-09-26 07:35:00 UTC,2011-02-16 12:15:00 UTC,5,1759.5,222,289,57.8,351.9,2,1,1,211,Top customer
12824,2011-10-11 12:49:00 UTC,2011-10-11 12:49:00 UTC,1,397.12,1,52,52,397.12,2,3,2,232,Customer needing attention
12826,2011-11-10 15:37:00 UTC,2010-12-09 15:21:00 UTC,6,1332.12,337,358,59.666666666666664,222.01999999999998,1,1,1,111,Top customer
12827,2011-11-07 11:29:00 UTC,2011-10-26 15:44:00 UTC,2,318.7,12,37,18.5,159.35,2,2,3,223,Customer needing attention
12828,2011-10-05 10:53:00 UTC,2011-08-01 16:16:00 UTC,4,661.31,65,123,30.75,165.3275,2,1,2,212,Must not lose
12829,2011-01-07 11:13:00 UTC,2010-12-14 14:54:00 UTC,2,293,24,353,176.5,146.5,3,2,3,323,On the way out
12830,2011-11-02 11:54:00 UTC,2011-06-21 10:53:00 UTC,6,6814.64,135,164,27.333333333333332,1135.7733333333333,2,1,1,211,Top customer
12831,2011-03-22 13:02:00 UTC,2011-03-22 13:02:00 UTC,1,215.05,1,255,255,215.05,3,3,3,333,Lost
12832,2011-11-07 13:30:00 UTC,2011-09-02 13:48:00 UTC,2,383.03,66,91,45.5,191.515,1,2,2,122,Potentially loyal customer
12833,2011-07-17 13:46:00 UTC,2011-07-17 13:46:00 UTC,1,417.38,1,138,138,417.38,3,3,2,332,Lost
12834,2011-03-02 09:49:00 UTC,2011-03-02 09:49:00 UTC,1,312.38,1,275,275,312.38,3,3,3,333,Lost
12836,2011-10-11 15:10:00 UTC,2011-02-01 11:19:00 UTC,4,2612.86,253,304,76,653.215,2,1,1,211,Top customer
12837,2011-06-19 16:07:00 UTC,2011-06-19 16:07:00 UTC,1,134.1,1,166,166,134.1,3,3,3,333,Lost
12838,2011-11-06 12:20:00 UTC,2010-12-01 11:57:00 UTC,2,683.13,341,366,183,341.565,2,2,2,222,Customer needing attention
12839,2011-11-28 12:33:00 UTC,2010-12-07 15:48:00 UTC,13,4839.03,356,360,27.692307692307693,372.23307692307691,1,1,1,111,Top customer
12840,2011-07-19 09:29:00 UTC,2011-04-27 12:21:00 UTC,4,2726.77,83,219,54.75,681.6925,3,1,1,311,Must not lose
12841,2011-11-25 12:20:00 UTC,2010-12-03 10:43:00 UTC,23,3871.34,358,364,15.826086956521738,168.31913043478261,1,1,1,111,Top customer
12842,2011-09-30 15:33:00 UTC,2011-02-04 12:36:00 UTC,2,1118.99,239,301,150.5,559.495,2,2,2,222,Customer needing attention
12843,2011-10-05 12:09:00 UTC,2011-03-20 14:38:00 UTC,8,1702.26,199,257,32.125,212.7825,2,1,1,211,Top customer
12844,2011-11-10 13:31:00 UTC,2011-08-01 13:11:00 UTC,2,325.96,102,123,61.5,162.98,1,2,3,123,Recent or promising customer
12845,2011-03-17 13:34:00 UTC,2011-02-22 14:10:00 UTC,4,354.09,23,283,70.75,88.5225,3,1,3,313,On the way out
12847,2011-11-17 13:16:00 UTC,2011-11-17 13:16:00 UTC,1,871.54,1,15,15,871.54,1,3,2,132,Potentially loyal customer
12849,2011-11-08 13:41:00 UTC,2011-03-16 12:26:00 UTC,2,1050.89,238,261,130.5,525.445,1,2,2,122,Potentially loyal customer
12851,2011-09-04 12:41:00 UTC,2011-09-04 12:41:00 UTC,1,135.18,1,89,89,135.18,2,3,3,233,Customer needing attention
