event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20210111,1610390079335840,page_view,,,48693808.2337361436,1610390079335840,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,Mexico,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201222,1608663106147113,user_engagement,,,78222512.5114977021,1608662850418789,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/myaccount.html?,(referral)
20201124,1606177308163881,session_start,,,6484397.4345464707,1605690124139545,mobile,Pixel 3,Google,Web,en-gb,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201211,1607709253332905,session_start,,,65083125.0867052404,1607549682351325,mobile,Pixel 3,Google,Web,zh,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201220,1608448121915694,user_engagement,,,7519877.2727154635,1608448104721713,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,google,,<Other>
20201125,1606296641896609,first_visit,,,13902786.0673385479,1606296641896609,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201210,1607620564196760,session_start,,,23587901.7218848552,1607620564196760,mobile,Pixel 3,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,https://shop.googlemerchandisestore.com/store.html?,
20201104,1604456795449196,scroll,,,9121847.4582832760,1604456632993750,mobile,Pixel 3,Google,Android,en-us,No,Chrome,<Other>,Denmark,cpc,<Other>,google,WEB,,,,,,,Android | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/asearch.html?,(referral)
20201111,1605078147382824,page_view,,,21420934.5705374954,1605078147382824,mobile,Pixel 4 XL,Google,Android,en-us,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,google,,<Other>
20201222,1608662938343318,scroll,,,78222512.5114977021,1608662850418789,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,,https://shop.googlemerchandisestore.com/store.html?,
20201211,1607656612860223,add_to_cart,,,29263455.9104577635,1607656387918361,mobile,Pixel 4 XL,Google,Web,,No,Chrome,86.0,Japan,cpc,<Other>,google,WEB,1,,,,,(not set),Hats | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,google,,<Other>
20201212,1607797005692431,user_engagement,,,46573436.5522419113,1607796328449078,mobile,Pixel 3,Google,Android,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Speckled Beanie Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Speckled+Beanie+Navy,shop.googlemerchandisestore.com,,(referral)
20201105,1604542729521571,session_start,,,28922323.3516501120,1604542729521571,mobile,Pixel 4 XL,Google,Web,zh,No,Chrome,<Other>,Pakistan,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210105,1609836837989815,add_to_cart,,,5003282.7032824952,1609836724859008,mobile,Pixel 3,Google,Android,en-us,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,,
20201224,1608815866122380,first_visit,,,5081711.0887659115,1608815866122380,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20210124,1611531942467316,page_view,,,1359073.4989017126,1611531405876474,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20201222,1608662889586126,page_view,,,78222512.5114977021,1608662850418789,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,,https://shop.googlemerchandisestore.com/myaccount.html?,
20201116,1605529206581413,page_view,,,49760157.7026735167,1605528847570934,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Women's Softshell Moss,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Softshell+Moss,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/asearch.html?,(referral)
20201203,1606966325548073,scroll,,,8834409.7855698349,1606966213133988,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,86.0,Brazil,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,google,,<Other>
20201128,1606550220747172,scroll,,,73526001.5707365753,1606550211605999,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20210117,1610910753706913,page_view,,,87642518.4022150567,1610910753706913,mobile,Pixel 3,Google,Web,en-us,No,Chrome,87.0,China,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20210125,1611533402183672,user_engagement,,,1359073.4989017126,1611531405876474,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Checkout Review,https://shop.googlemerchandisestore.com/revieworder.html,shop.googlemerchandisestore.com,,(referral)
20201212,1607796387636295,user_engagement,,,46573436.5522419113,1607796328449078,mobile,Pixel 3,Google,Android,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Hats | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,shop.googlemerchandisestore.com,,(referral)
20201116,1605495156378014,first_visit,,,11414768.9044705149,1605495156378014,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,86.0,Serbia,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,,,
20210108,1610103330888506,page_view,,,3577555.9782934100,1610103318642746,mobile,Pixel 4 XL,Google,Web,en-us,No,Android Webview,<Other>,India,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20210125,1611533253900862,user_engagement,,,1359073.4989017126,1611531405876474,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/basket.html?,(referral)
20201201,1606795227956140,user_engagement,,,86762928.3657155608,1602304215226771,mobile,Pixel 4 XL,Google,Web,,No,Chrome,86.0,(not set),cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/myaccount.html?,(referral)
20201225,1608867436831635,session_start,,,8885678.2536198286,1608867436831635,mobile,Pixel 3,Google,Web,zh,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201230,1609330509683218,view_promotion,,,7322847.1365985835,1609330506585510,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201112,1605152353018762,session_start,,,4216372.8010467205,1605152353018762,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,South Korea,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201214,1607912180933587,first_visit,,,71934961.8102506801,1607912180933587,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201210,1607560132717419,session_start,,,3642696.8102832709,1607560132717419,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210120,1611126121113077,page_view,,,21646100.3412167098,1611091006510304,mobile,Pixel 3,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201103,1604376365742201,view_promotion,,,9077396.4672769991,1604376360790556,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,Morocco,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201115,1605430706954980,scroll,,,13445036.7517695097,1605430699590658,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201222,1608662939143293,user_engagement,,,78222512.5114977021,1608662850418789,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/store.html?,(referral)
20210125,1611533419227876,begin_checkout,,,1359073.4989017126,1611531405876474,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/basket.html?,(referral)
20201210,1607570937682642,page_view,,,3776768.1904439853,1607570937682642,mobile,Pixel 4 XL,Google,Android,en-us,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,google,,<Other>
20201202,1606941614728870,add_to_cart,,,4386491173.3698720424,1606941106052283,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,,
20201118,1605734653367379,first_visit,,,57204154.1288356151,1605734653367379,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/shop.axd/Cart,,,
20201212,1607796400326985,user_engagement,,,46573436.5522419113,1607796328449078,mobile,Pixel 3,Google,Android,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,shop.googlemerchandisestore.com,,(referral)
20201224,1608815866122380,page_view,,,5081711.0887659115,1608815866122380,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,(organic)
20201212,1607797068799062,scroll,,,46573436.5522419113,1607796328449078,mobile,Pixel 3,Google,Android,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Hats | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201202,1606941633260272,view_item,,,4386491173.3698720424,1606941106052283,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,,
20201104,1604456637578483,scroll,,,9121847.4582832760,1604456632993750,mobile,Pixel 3,Google,Android,en-us,No,Chrome,<Other>,Denmark,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201116,1605541305294613,session_start,,,5790788.6442331569,1605541305294613,mobile,Pixel 4 XL,Google,Android,en,No,Chrome,<Other>,Russia,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201217,1608231352216885,view_item,,,51098232.6564950910,1608230848665274,mobile,Pixel 3,Google,Android,,No,Chrome,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,(not set),New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,shop.googlemerchandisestore.com,,(referral)
20201102,1604342445094694,user_engagement,,,4777940244.7066481069,1604342436623571,mobile,Pixel 3,Google,Web,en-us,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/Google Redesign/Lifestyle/Drinkware,,,
20201204,1607125828696301,session_start,,,6231994.3585936976,1607125828696301,mobile,Pixel 4 XL,Google,Android,,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/google+redesign/shop+by+brand/google,,,
20201116,1605529540190832,user_engagement,,,49760157.7026735167,1605528847570934,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/store.html?,(referral)
20201104,1604456637578483,user_engagement,,,9121847.4582832760,1604456632993750,mobile,Pixel 3,Google,Android,en-us,No,Chrome,<Other>,Denmark,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201201,1606795208215479,page_view,,,86762928.3657155608,1602304215226771,mobile,Pixel 4 XL,Google,Web,,No,Chrome,86.0,(not set),cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,,https://shop.googlemerchandisestore.com/myaccount.html?,
20201103,1604382510680192,page_view,,,6016153.5120427538,1600131664218605,mobile,Pixel 3,Google,Android,en-us,No,Chrome,<Other>,Denmark,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20210128,1611793336236527,first_visit,,,19512607.6484939990,1611793336236527,mobile,Pixel 4 XL,Google,Web,,No,Chrome,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20210120,1611127071505689,user_engagement,,,21646100.3412167098,1611091006510304,mobile,Pixel 3,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201217,1608231479072266,page_view,,,51098232.6564950910,1608230848665274,mobile,Pixel 3,Google,Android,,No,Chrome,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Google Incognito Flap Pack,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Flap+Pack,shop.googlemerchandisestore.com,,(referral)
20201217,1608231272338135,page_view,,,51098232.6564950910,1608230848665274,mobile,Pixel 3,Google,Android,,No,Chrome,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,shop.googlemerchandisestore.com,,(referral)
20201202,1606941240151139,view_item,,,4386491173.3698720424,1606941106052283,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,,,
20201210,1607570937682642,first_visit,,,3776768.1904439853,1607570937682642,mobile,Pixel 4 XL,Google,Android,en-us,No,Chrome,87.0,India,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,,,
20201217,1608230976732817,user_engagement,,,51098232.6564950910,1608230848665274,mobile,Pixel 3,Google,Android,,No,Chrome,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,shop.googlemerchandisestore.com,,(referral)
20201118,1605711090179528,view_item,,,49915374.2750890548,1605710870017139,mobile,Pixel 3,Google,Android,,No,Chrome,<Other>,United States,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201225,1608875058739891,first_visit,,,56610195.1285997235,1608875058739891,mobile,Pixel 3,Google,Web,en-us,No,Chrome,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201222,1608662906584230,scroll,,,78222512.5114977021,1608662850418789,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/myaccount.html?,(referral)
20201202,1606925225399749,user_engagement,,,57318675.2675376481,1606925080212968,mobile,Pixel 4 XL,Google,Web,,No,Chrome,87.0,Lebanon,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20201211,1607656705386672,view_item,,,29263455.9104577635,1607656387918361,mobile,Pixel 4 XL,Google,Web,,No,Chrome,86.0,Japan,cpc,<Other>,google,WEB,,,,,,(not set),Google Land & Sea Cotton Cap,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Cotton+Cap+LS,,,
20201116,1605529330304953,scroll,,,49760157.7026735167,1605528847570934,mobile,Pixel 4 XL,Google,Web,en-us,No,Chrome,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand,shop.googlemerchandisestore.com,,(referral)
